	23.102_10.006	9.217_26.006	27.955_9.953	18.99_10.996	26.049_24.092	8.012_20.012	23.133_9.037	25.966_18.071	13.18_22.058	9.97_7.002	30.011_21.015	21.967_8.005	6.039_20.038	13.166_20.086	25.961_11.026	9.157_22.013	28.002_18.041	27.069_25.005	24.113_10.992	13.179_24.057	13.129_19.09	10.084_22.044	29.034_26.044	13.125_9.979	13.071_8.013	14.114_24.076	5.107_23.99	28.022_26.035	9.18_21.021	25.157_23.082	11.07_20.026	8.997_4.033	25.099_25.063	12.134_10.021	20.984_8.934	14.032_9.033	25.952_10.079	12.086_5.069	20.077_12.027	18.966_9.969	5.946_5.067	10.092_23.022	25.971_12.006	21.993_9.964	5.088_22.035	25.096_27.058	11.044_19.035	14.157_23.068	23.104_7.062	13.185_21.072	6.009_8.939	12.129_7.027	20.994_9.935	9.144_25.025	7.984_8.946	30.041_24.009	12.2_21.082	12.159_20.067	5.981_9.991	24.11_12.952	23.108_12.019	20.1_9.958	29.985_19.009	9.077_11.091	9.088_9.005	7.979_12.025	30.039_22.001	24.1_11.984	12.066_2.043	11.028_11.07	7.926_5.002	20.968_5.993	9.078_7.935	32.039_23.015	12.221_24.108	28.013_8.947	12.098_3.015	12.16_18.134	6.99_21.067	6.951_9.003	27.138_24.023	7.059_22.064	30.011_26.014	27.021_8.993	11.082_24.037	20.969_12.93	10.024_12.04	20.072_10.965	27.928_10.95	12.185_23.063	6.031_23.002	11.093_26.023	6.039_26.04	7.959_7.954	5.941_6.023	23.099_8.063	21.996_12.961	9.991_6.003	20.072_6.998	25.111_22.063	7.941_6.955	21.959_5.992	23.139_13.007	32.038_21.005	25.991_23.149	9.95_2.973	27.062_19.046	28.955_19.077	24.087_9.961	24.063_7.008	29.021_24.059	6.943_7.02	9.188_23.019	5.148_23.017	27.018_9.952	7.059_25.093	30.023_24.993	20.054_8.937	24.076_8.963	5.046_9.952	13.083_6.025	23.112_11.03	27.052_22.998	12.175_25.096	28.007_19.036	7.922_4.022	25.054_12.024	6.043_21.008	27.075_21.039	27.088_26.015	5.026_25.032	20.094_6.013	9.128_9.946	10.985_9.978	9.996_18.053	9.135_19.025	8.037_21.995	10.059_24.026	6.03_22.02	26.008_19.082	9.894_1.954	27.066_20.047	9.137_20.012	27.049_18.059	13.101_7.027	27.002_10.94	10.061_25.021	11.043_18.086	12.073_6.037	5.962_6.987	7.932_5.987	26.981_7.006	9.188_23.993	12.213_26.105	27.018_8.004	10.934_4.03	28.01_24.02	9.149_27.054	30.015_20.011	28.011_20.045	20.113_12.946	12.158_19.097	29.039_25.07	12.133_9.047	17.958_11.024	7.976_11.029	10.993_7.989	11.075_6.926	26.039_22.069	6.937_11.07	11.061_25.03	6.946_8.003	12.063_4.088	20.971_7.984	7.998_9.953	22.009_11.975	13.088_8.994	18.954_7.974	31.164_23.046	25.054_19.063	21.993_10.985	28.053_25.037	28.02_23.011	28.04_21.058	6.933_5.051	5.952_7.976	17.933_9.997	8.073_27.042	10.079_21.046	28.036_22.025	31.174_24.021	28.981_20.059	11.017_6.016	7.041_20.058	20.081_7.99	12.108_8.038	25.137_24.072	11.045_23.024	8.044_21.004	30.071_23.027	26.991_6.001	6.04_27.054	6.003_24.034	10.059_27.044	9.05_5.008	10.058_20.054	27.094_22.035	9.14_11.965	28.99_21.043	10.077_26.034	9.952_5.013	18.954_6.958	11.003_8.986	10.028_19.048	10.954_5.01	28.993_22.066	10.012_11.056	9.939_4.059	26.025_25.085	6.044_25.05	5.045_8.955	29.001_23.057	18.972_8.932	13.199_23.06	21.95_6.984	6.928_6.038	11.075_22.022	20.979_10.978	20.953_6.963	12.197_22.062	13.189_25.06
MN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glia	0.127551	0.2179082	0.0886224	0.050867300000000004	0.0307653	0.028928600000000002	0.0502041	0.10668369999999999	0.0833673	0.1631122	0.0341837	0.08372450000000001	0.0945918	0.062397999999999995	0.19591840000000002	0.06448980000000001	0.0868878	0.042959199999999996	0.0425	0.1798469	0.0265816	0.11321429999999999	0.06448980000000001	0.051173500000000004	0.1234184	0.08938779999999999	0.0595918	0.0420918	0.0617347	0.11622450000000001	0.0728061	0.18913270000000001	0.0195408	0.041122399999999996	0.08005100000000001	0.172602	0.0988265	0.043214300000000004	0.0683673	0.0037754999999999998	0.0433163	0.177398	0.0195918	0.07551019999999999	0.062449000000000005	0.028061199999999998	0.0691837	0.1167857	0.0412245	0.0315816	0.0362245	0.1030612	0.0341837	0.16045920000000002	0.017551	0.0857143	0.1516837	0.0779082	0.0838776	0.2067347	0.1769388	0.0428571	0.06448980000000001	0.1459694	0.0405612	0.1243367	0.0420408	0.1630612	0.0	0.2430102	0.0281633	0.0	0.0782653	0.049183700000000004	0.1202551	0.07566330000000002	0.0614286	0.06438780000000001	0.082449	0.0515306	0.0343878	0.050867300000000004	0.06913269999999999	0.0541327	0.13607139999999998	0.0504082	0.07418369999999999	0.0570408	0.1059184	0.10698980000000001	0.1013265	0.0314286	0.09413270000000001	0.0361224	0.022449	0.1314796	0.06846939999999999	0.055102000000000005	0.0513265	0.2331122	0.0627041	0.0	0.2891837	0.1239286	0.1017347	0.0175	0.1619898	0.07612239999999999	0.1287755	0.0183163	0.0791327	0.0394898	0.1061735	0.035255100000000004	0.16602039999999998	0.026020400000000003	0.0493878	0.040255099999999995	0.10142860000000001	0.1141327	0.06397959999999998	0.051020400000000014	0.06295919999999999	0.2081633	0.1430102	0.07153060000000001	0.0457653	0.0397449	0.16566329999999993	0.052040800000000005	0.0577551	0.0471429	0.0419388	0.1510714	0.0459694	0.0361224	0.0687755	0.1296939	0.0562245	0.2619388	0.0071939	0.1340306	0.044744900000000004	0.1412245	0.0753061	0.2635714	0.11107139999999999	0.0562245	0.0679592	0.0310714	0.06474490000000001	0.0895918	0.2010714	0.0542347	0.043367300000000004	0.11255100000000001	0.0902551	0.22341840000000002	0.07811219999999999	0.0886735	0.035102	0.0691837	0.06857139999999999	0.0385204	0.1412755	0.0857143	0.11571429999999999	0.1811224	0.1491837	0.052398	0.0940306	0.054949000000000005	0.0754082	0.0754082	0.033724500000000004	0.1420408	0.2026531	0.023418400000000002	0.018112200000000002	0.027602	0.014591799999999999	0.0438265	0.087551	0.09234690000000001	0.0331122	0.0358163	0.0143878	0.17673470000000005	0.06903060000000001	0.0758163	0.039693900000000004	0.0575	0.12260199999999999	0.0387245	0.058163300000000015	0.1021429	0.0271429	0.0517857	0.0471429	0.07234689999999999	0.1052551	0.10663270000000001	0.0328061	0.0707653	0.020867300000000002	0.044744900000000004	0.08357139999999999	0.09336729999999999	0.0570408	0.2557143	0.034081600000000004	0.0677041	0.1165306	0.0446429	0.0912755	0.0625	0.190051	0.022449	0.049489800000000014	0.059183700000000006	0.0568878	0.0966837	0.049489800000000014	0.047550999999999996	0.042959199999999996	0.08061220000000001	0.1331633	0.0558673	0.037806099999999995	0.09841839999999999	0.1960714
OtherN	0.1519898	0.0	0.0	0.0	0.0	0.0	0.1071429	0.0	0.0	0.0825	0.0	0.0294898	0.0	0.0	0.0	0.0394898	0.0	0.0	0.1338265	0.0384184	0.0353571	0.1185714	0.0	0.0	0.0382653	0.0	0.0	0.0	0.0	0.1583673	0.0	0.0	0.0	0.0	0.0	0.0	0.0367347	0.047244900000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0379592	0.0	0.0	0.0	0.0	0.0444388	0.0	0.0	0.1422959	0.0517347	0.0	0.0	0.0398469	0.1240816	0.0	0.0	0.0779082	0.0	0.0	0.0	0.0	0.1079592	0.0	0.0	0.0	0.040050999999999996	0.0	0.0	0.0	0.0687245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0405612	0.0	0.0	0.0	0.0412245	0.0	0.036530599999999996	0.0	0.0	0.0	0.1485204	0.0317347	0.0	0.0	0.0	0.038061199999999996	0.0	0.0	0.0	0.11647959999999999	0.0	0.0	0.047449000000000005	0.0447959	0.0	0.0	0.0	0.0	0.0	0.035612200000000004	0.0	0.13209179999999998	0.0804592	0.0	0.0429082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0377551	0.0	0.0	0.07489799999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2284694	0.0	0.0	0.0	0.0757653	0.0	0.0	0.0378571	0.0	0.0	0.0	0.0	0.026071399999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1441837	0.07255099999999999	0.0397959	0.0	0.0	0.0	0.0397959	0.0	0.0	0.1675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07841839999999999	0.0	0.0	0.0	0.0	0.0392347	0.08295919999999998	0.0	0.0	0.07275510000000002	0.0	0.0	0.07219389999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0317857	0.0744388	0.0	0.0	0.0	0.0	0.0	0.0397449	0.0	0.0721429	0.0	0.0	0.0	0.0	0.0	0.0	0.0384694	0.0	0.0	0.0376531	0.0	0.0728061	0.0	0.0	0.0	0.0847449
BG	0.7204592	0.7820918	0.9113776	0.9491327	0.9692347	0.9710714	0.842653	0.8933163	0.9166327	0.7543877999999999	0.9658163	0.8867857	0.9054082	0.937602	0.8040816	0.8960204	0.9131122	0.9570408	0.8236735	0.7817347	0.9380613	0.7682143	0.9355102	0.9488265	0.8383163	0.9106122	0.9404082	0.9579082	0.9382653	0.7254082	0.9271939	0.8108673	0.9804592	0.9588776	0.919949	0.827398	0.8644388000000001	0.9095408	0.9316327	0.9962245	0.9566837	0.822602	0.9804082	0.9244898	0.937551	0.9719388	0.9308163	0.8832143	0.9587755	0.9684184	0.9637755	0.8589796000000001	0.9658163	0.8395408	0.982449	0.9142857	0.8038775	0.9220918	0.9161224	0.6509694	0.7713265	0.9571429	0.9355102	0.8141837000000001	0.8353572	0.8756633	0.9579592	0.7590306	1.0	0.7569897999999999	0.9718367	1.0	0.8137755	0.9508163	0.8797448999999999	0.9243367	0.8985204	0.9356122	0.917551	0.9484694	0.8968877	0.9491327	0.9308673000000001	0.9458673	0.8639286	0.9495918	0.9258163	0.9429592	0.8940816	0.852449	0.8986735	0.9685714	0.9058672999999999	0.9226531	0.977551	0.8319898	0.9315306	0.944898	0.9486735	0.6183674	0.9055612	1.0	0.7108163000000001	0.8760714000000001	0.8602041	0.9825	0.8380102	0.9238776	0.7547449	0.9816837	0.9208673	0.9130612	0.8490306	0.9647449	0.8339796	0.9739796	0.9506122	0.9597449	0.8629591999999999	0.8858673	0.8039286000000001	0.8685204	0.9370408	0.7489285	0.8569898	0.9284694	0.9542347	0.9602551	0.8343367	0.9479592	0.9422449	0.9528571	0.9580612	0.8111735	0.9540306	0.9638776	0.8563265	0.8703061	0.9437755	0.7380612	0.9928061	0.8659694	0.9552551	0.8587755	0.6962245	0.7364286	0.8889286000000001	0.9437755	0.8562755	0.9689286	0.9352551	0.8725511	0.7989286	0.9457653	0.9566327	0.8874489999999999	0.8836735	0.7765816	0.9218878	0.9113265	0.964898	0.9308163	0.9314286	0.9614796	0.8587245	0.9142857	0.740102	0.7463266	0.8110204	0.947602	0.9059694	0.945051	0.8847959	0.9245918	0.9662755	0.6904592	0.7973469	0.9765816	0.9818878	0.972398	0.9854082	0.9561735	0.912449	0.8292347	0.9668878	0.9641837	0.9856122	0.8232653	0.8917347	0.8412245	0.9603060999999999	0.9425	0.8046428999999999	0.9612755	0.9418367	0.8256632	0.9728571	0.9482143	0.9528571	0.9276531	0.8947449	0.8933673	0.9671939	0.9292347	0.9791327	0.9234694	0.8419898	0.9066327000000001	0.9429592	0.7442857	0.9659184	0.9322959	0.8437245	0.9553571	0.8365816	0.9375	0.809949	0.977551	0.9505102	0.9408163	0.9431122	0.8648469	0.9505102	0.952449	0.9193877	0.9193878	0.7940305999999999	0.9441327	0.9621939	0.9015816	0.7191837
