	32.09_6.05	31.2_30.97	7.0_7.06	28.09_8.07	7.05_27.0	28.07_6.09	6.03_25.0	25.17_29.95	28.1_10.04	25.15_5.12	26.16_6.11	7.01_9.07	32.12_24.88	27.09_25.92	15.99_6.13	26.17_8.09	29.12_9.03	9.11_29.94	12.16_22.0	15.13_21.99	32.08_3.05	30.12_9.0	25.12_3.09	29.14_29.99	8.0_8.02	28.07_4.12	14.06_7.08	29.18_30.93	15.09_5.1	26.21_28.95	7.06_28.98	13.16_24.98	9.97_5.08	13.12_11.03	8.03_9.03	13.1_2.13	12.15_8.09	11.06_21.92	12.16_26.0	15.15_22.97	5.03_26.97	16.04_8.03	10.0_27.92	31.21_23.95	26.24_32.94	10.01_23.94	28.15_26.96	29.21_29.0	14.09_10.08	15.12_9.06	8.02_6.08	27.12_29.92	26.2_26.96	14.11_27.96	14.13_22.97	31.22_27.95	8.05_24.95	30.18_24.93	12.09_2.15	26.2_29.94	27.14_27.94	31.16_2.04	28.12_9.07	25.19_25.99	32.12_26.94	14.12_25.97	16.02_9.03	31.15_3.12	10.98_3.09	5.02_25.95	26.19_27.96	30.17_25.92	13.1_9.05	15.17_25.01	9.11_23.96	14.06_3.14	15.09_4.13	12.21_24.95	8.03_10.02	24.22_26.95	27.07_5.1	25.19_31.94	9.05_4.12	29.18_24.96	25.19_28.97	9.11_27.95	9.97_10.02	30.19_28.93	12.12_10.09	27.14_32.93	31.24_24.92	13.09_5.13	10.04_24.93	31.22_29.93	16.01_4.1	9.08_8.02	6.05_22.98	30.18_29.92	11.06_23.88	14.07_2.1	27.08_3.09	10.04_26.91	29.14_10.0	7.0_5.14	29.09_2.1	29.15_27.93	28.16_29.99	26.14_3.12	27.11_9.03	16.02_5.08	24.16_7.09	31.18_9.05	11.0_9.02	28.16_33.01	10.99_9.96	9.08_11.02	9.08_11.99	29.17_31.92	7.01_8.03	26.22_25.97	11.04_22.94	11.0_11.96	24.21_28.96	30.11_5.09	32.13_28.88	30.17_23.94	30.15_6.08	9.1_22.96	31.19_8.06	25.15_7.11	28.15_31.94	12.15_21.01	9.08_7.07	13.11_8.05	9.12_26.94	7.06_25.02	7.07_26.01	10.01_6.08	13.17_26.97	16.03_3.08	31.19_25.95	9.97_4.1	12.19_24.01	32.09_4.06	25.19_32.94	10.02_22.94	30.16_7.08	9.08_10.02	15.15_24.01	7.02_6.12	5.96_8.03	28.13_30.95	14.1_20.99	8.08_27.93	7.04_27.99	12.17_27.99	27.14_26.92	25.16_26.97	27.15_31.92	28.15_24.98	14.12_21.98	32.13_29.88	9.98_8.04	14.08_24.98	11.0_4.08	32.09_7.04	9.97_7.06	30.14_4.09	8.1_23.01	7.02_11.02	31.18_7.07	5.98_7.08	15.14_21.03	24.22_29.95	30.11_2.08	12.11_3.14	8.0_7.04	26.17_9.11	13.08_4.12	9.06_9.03	27.1_8.04	9.11_28.95	8.09_28.95	24.2_30.96	10.0_28.93	12.1_6.12	7.01_10.04	28.14_25.99	10.0_25.93	31.17_6.1	28.13_28.94	31.24_26.95	32.14_30.89	28.08_3.15	12.19_22.99	24.2_27.95	10.99_5.05	15.16_25.94	13.13_10.06	11.04_25.92	11.0_24.92	30.13_3.06	9.07_5.1	5.98_9.07	13.1_7.07	14.1_24.0	9.99_11.97	28.08_5.14	13.13_21.97	15.1_10.06	13.14_20.97	14.05_8.0	32.11_8.06	27.12_28.9	30.18_31.91	26.17_7.07	25.13_4.11	10.01_20.97	13.15_27.97	24.17_8.08	13.16_23.98	31.23_31.94	24.2_6.09	10.05_29.92	14.08_9.05	8.06_23.96	31.17_5.1	14.04_5.12	11.02_20.94	26.16_4.11	11.01_8.0	15.1_7.08	29.13_4.11	30.18_27.88	29.1_3.1	29.18_25.97	25.14_6.11	6.03_25.99	12.18_27.01	8.06_26.0	27.13_30.89	13.16_25.97	15.14_6.12	32.13_25.9	25.15_27.97	29.16_23.97	29.12_8.1	7.05_23.98	10.97_6.05	9.07_24.96	6.03_23.97	30.14_26.9	32.13_27.89	12.1_4.16	11.05_28.9	31.22_28.92	6.02_9.97	32.06_2.04	12.11_5.14	9.08_6.09	8.05_26.95	28.07_7.09	15.13_26.98	14.06_4.13	12.14_9.07	30.11_8.02	30.2_30.91	27.06_4.08	12.16_20.03	13.15_22.98	6.02_27.97	8.06_29.94	27.08_7.06	29.11_5.09	31.16_4.1	12.16_11.06	6.03_26.99	8.02_5.1	32.1_9.0	8.04_11.01	27.11_10.0	13.09_3.11	25.18_30.96	9.98_21.95	32.09_5.07	11.04_26.93	12.15_7.09	11.07_27.9	13.07_6.11	9.98_11.01	11.04_7.05	26.19_31.94	14.1_26.99	27.09_6.05	16.05_7.05	28.14_27.95	25.14_8.08	14.06_6.11	15.06_3.14	26.2_30.95	29.17_26.92	9.11_25.94	9.99_9.06
MN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glia	0.08321429999999999	0.2068878	0.049183700000000004	0.08836730000000002	0.0557143	0.0908673	0.044540800000000005	0.052244900000000004	0.2569898	0.0471939	0.09474489999999999	0.026173500000000002	0.0238265	0.0256122	0.04051019999999998	0.0094388	0.0959184	0.0712755	0.1359694	0.1703571	0.0393878	0.089949	0.1255612	0.059540800000000005	0.16163270000000002	0.044183700000000006	0.07867350000000001	0.048316300000000006	0.0561735	0.0863776	0.0536224	0.1247959	0.0412245	0.0513776	0.0809694	0.022397999999999998	0.12413270000000001	0.0584184	0.102551	0.035561199999999994	0.0442347	0.13607139999999998	0.05	0.0602551	0.25005099999999997	0.0594388	0.0314286	0.1327041	0.13923470000000002	0.2611224	0.0642347	0.095	0.08933669999999999	0.07219389999999999	0.0334184	0.0440816	0.06418370000000001	0.0729592	0.1854082	0.0704592	0.1057653	0.0804592	0.1411735	0.0391837	0.017295900000000003	0.0368367	0.21510200000000002	0.0879082	0.030663299999999998	0.0945918	0.0812755	0.0780612	0.0996429	0.06316330000000002	0.08066330000000001	0.055153100000000004	0.0232143	0.0802041	0.07525510000000002	0.069898	0.0907143	0.1061224	0.0156633	0.0636224	0.1507653	0.08602039999999998	0.1186224	0.0531122	0.0941837	0.16591839999999997	0.0509184	0.07321430000000001	0.117551	0.16316329999999993	0.114949	0.09163270000000001	0.16658160000000002	0.1397449	0.10744899999999999	0.0709184	0.050153100000000006	0.0627551	0.175102	0.1563776	0.0	0.0696939	0.13443879999999997	0.008469399999999998	0.0240306	0.0412245	0.0477041	0.0626531	0.1361735	0.069949	0.1465816	0.084949	0.1596939	0.0629082	0.0580612	0.0325	0.10091839999999999	0.1120918	0.034591800000000006	0.1502551	0.04551019999999999	0.0304082	0.13443879999999997	0.051020400000000014	0.0311735	0.010102	0.1507653	0.0309694	0.1170408	0.07433669999999998	0.064898	0.08107139999999999	0.1002551	0.045102	0.09275510000000001	0.1578061	0.0679082	0.07142860000000001	0.20270409999999997	0.0689796	0.17698979999999997	0.025153099999999998	0.0313265	0.0646939	0.0383163	0.0319388	0.07551019999999999	0.0620918	0.0308673	0.06801019999999998	0.0666327	0.152551	0.047449000000000005	0.060510199999999986	0.14969390000000002	0.0517347	0.036275499999999995	0.1204592	0.0879082	0.0314286	0.0101531	0.0479082	0.1241837	0.1310204	0.030051	0.0427551	0.0257143	0.016887799999999998	0.140051	0.050867300000000004	0.04566330000000002	0.012040799999999997	0.0872959	0.0241837	0.10397959999999999	0.1239286	0.0227551	0.1183163	0.0770408	0.0452551	0.13826529999999998	0.089898	0.018112200000000002	0.050510199999999984	0.0675	0.08602039999999998	0.21979590000000002	0.07596939999999999	0.21173469999999997	0.0254592	0.08647960000000002	0.054081599999999994	0.04683669999999998	0.0993878	0.0425	0.1085204	0.1404082	0.08984689999999997	0.0387755	0.016938799999999997	0.09979589999999999	0.0839286	0.2808163	0.06316330000000002	0.060816300000000004	0.0964286	0.013112200000000001	0.0847449	0.17438779999999998	0.1113265	0.1391837	0.0355102	0.04933669999999998	0.06801019999999998	0.06903060000000001	0.052040800000000005	0.07392860000000001	0.0885714	0.057653100000000006	0.0382143	0.1053571	0.0516327	0.0912755	0.10204079999999999	0.028979599999999998	0.013775500000000001	0.14943879999999998	0.0563776	0.0540306	0.11658160000000001	0.0240306	0.06158159999999999	0.0792857	0.0438776	0.07954080000000001	0.102449	0.1231633	0.09204079999999999	0.035	0.05316330000000002	0.0896429	0.0337755	0.1388265	0.035612200000000004	0.07729589999999999	0.10454079999999999	0.054744900000000006	0.059336699999999985	0.0318367	0.0991837	0.0597959	0.0503061	0.1072959	0.0690816	0.0836735	0.15709179999999998	0.07071430000000001	0.11954079999999999	0.1119388	0.0779082	0.07316330000000001	0.0316327	0.1838265	0.0276531	0.1514796	0.0627551	0.020867300000000002	0.07775510000000002	0.1243367	0.0625	0.07086730000000001	0.0307653	0.0234694	0.0	0.0657143	0.062551	0.16367349999999997	0.04	0.07275510000000002	0.0385204	0.0586735	0.0262245	0.0929592	0.08872450000000001	0.0614286	0.1518367	0.1255102	0.17158160000000003	0.1192347	0.08770410000000001	0.0262245	0.047550999999999996	0.034081600000000004	0.0886224	0.0265306	0.1464796	0.0765816	0.08102039999999999	0.15826529999999997
OtherN	0.041581599999999996	0.0	0.0	0.0	0.0	0.0376531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059744900000000004	0.0	0.0	0.0	0.0377551	0.0	0.0	0.0	0.0	0.0	0.034438800000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07775510000000002	0.0	0.0	0.0	0.0383163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1245408	0.0	0.0381122	0.0	0.044693899999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0346939	0.0	0.0	0.0	0.0	0.0	0.0	0.0707653	0.0	0.0	0.0	0.029693900000000002	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0392857	0.04566330000000002	0.0	0.0	0.0	0.0	0.0355102	0.130051	0.0	0.07795919999999999	0.0	0.0483673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0452041	0.039949	0.0	0.0	0.0	0.0	0.0	0.0398469	0.0	0.07607139999999998	0.0	0.0419388	0.0	0.0	0.0	0.0	0.0	0.0	0.0757143	0.0	0.0	0.0370918	0.0	0.0	0.0	0.042959199999999996	0.0	0.0	0.075102	0.0	0.0	0.0471429	0.0	0.0	0.0	0.0	0.0	0.0420408	0.0	0.0	0.0	0.0	0.07566330000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0386224	0.0	0.0	0.0	0.0729592	0.0	0.0	0.0	0.0812245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0359694	0.1488265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0716837	0.0413265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0391837	0.0395408	0.0	0.0	0.0	0.1267857	0.0	0.0442857	0.036785700000000005	0.0	0.0	0.0	0.08301019999999999	0.0	0.05984690000000001	0.04688780000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0353571	0.0	0.0346939	0.07683669999999998	0.0	0.0	0.028928600000000002	0.0	0.0	0.0516327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0364796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0388776	0.0	0.0390306	0.0	0.0393367	0.0	0.0	0.0	0.0	0.0368367	0.0	0.0	0.040255099999999995	0.0	0.0	0.0	0.0	0.07979589999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0863265	0.07219389999999999	0.0	0.0	0.0	0.0	0.0	0.03943880000000001	0.0	0.0	0.0	0.0418878	0.0	0.0768878	0.0	0.0359184	0.1143367	0.040612199999999994	0.0	0.023775499999999998	0.0	0.0	0.0	0.0	0.060918400000000004	0.0	0.0	0.036785700000000005	0.0	0.034081600000000004
BG	0.8752041	0.7931121999999999	0.9508163	0.9116327	0.9442857	0.8714796	0.9554592	0.9477551	0.7430102000000001	0.9528061	0.9052551	0.9738265	0.9761735	0.9743878	0.9594898000000001	0.9905612	0.8443366999999999	0.9287245	0.8640306	0.8296429	0.9228571	0.9100509999999999	0.8744388	0.9404592	0.8383673	0.9558163	0.8868877	0.9516837	0.9438265	0.9136224	0.9463776	0.8752041	0.9587755	0.9486224	0.8412755	0.977602	0.8758673	0.9415816	0.8591327	0.9644388	0.9557653	0.8639286	0.95	0.9397449	0.749949	0.9405612	0.9685714	0.7427551	0.8607653	0.7007654000000001	0.9357653	0.8603061000000001	0.9106633	0.9278061	0.9665816	0.9559184000000001	0.9358162999999999	0.9270408	0.8145918	0.9295408000000001	0.8595408	0.9195408	0.8588264999999999	0.9608163	0.9827041	0.9631633	0.784898	0.8413265	0.9693367	0.9054082	0.9187244999999999	0.8922449	0.9003571	0.9368367	0.9193367	0.9448469	0.9767857	0.8397958999999999	0.9247449	0.930102	0.9092857	0.8938775999999999	0.9843367	0.9363776	0.8492347	0.9139796	0.8420919	0.9012245	0.9058163	0.8340816	0.9490816	0.9267856999999999	0.8469388	0.7067857000000001	0.885051	0.8304081	0.8334184	0.8118878	0.892551	0.9290816	0.9498469	0.9372449	0.824898	0.8436224	1.0	0.885102	0.8256122	0.9915306	0.9759694	0.9587755	0.9522959	0.9373469	0.8239796	0.930051	0.777347	0.9150510000000001	0.7983673	0.9370918	0.9419388	0.9675	0.8990816	0.8879082	0.9654081999999999	0.7740306	0.9544898	0.9695918	0.8284694	0.9489796	0.9688265	0.989898	0.8062755	0.9690306	0.8829591999999999	0.8505613000000001	0.935102	0.9189286	0.852602	0.954898	0.9072449	0.8421939	0.9320918	0.9285714	0.7552551000000001	0.9310204	0.8230102	0.9748469	0.9686735	0.8596428	0.9616837	0.9680612	0.9244898	0.9379082	0.9691327	0.9319898	0.9333673	0.847449	0.952551	0.9394898	0.8116837	0.9482653	0.9637245	0.8795408	0.8391326	0.9685714	0.9898469	0.9520918	0.7945918000000001	0.8689796	0.969949	0.9572449	0.9742857	0.9831122	0.859949	0.9491327	0.9543367	0.9879592	0.9127041	0.9758163	0.860051	0.7272449	0.9772449	0.8816837	0.9229592	0.9547449	0.8617347	0.910102	0.9818878	0.9494898	0.8608163	0.8726531	0.7802041	0.9240306	0.7882653000000001	0.9745408	0.9135204	0.9459184	0.9531633	0.9006122	0.9575	0.8522959	0.820051	0.9101531	0.9612245	0.9830612	0.7734184	0.9160714	0.674898	0.9000509999999999	0.9391837	0.9035714	0.9868878	0.8322449000000001	0.8256122	0.8288266	0.8139285	0.9644898	0.9506633	0.9319898	0.9309694	0.9479592	0.9260714	0.9114286	0.9423469	0.9617857	0.8592858	0.9483673	0.8740306	0.8211225	0.9710204	0.9862245	0.8216326	0.9436224	0.9459694	0.8317857	0.9759694	0.9384184	0.9207143	0.9561224	0.9204592	0.897551	0.8768367	0.8714796	0.965	0.9468367	0.9103571	0.9662245	0.8611735	0.9643878	0.9227041	0.8565815999999999	0.9452551	0.9016327	0.9681633	0.8614796	0.9402041	0.9496939	0.8927041	0.9309184	0.8794898	0.8429082	0.9292857	0.8402041	0.8880612	0.9220918	0.9268367	0.9683673	0.7363776	0.9723469	0.8485204	0.9372449	0.9791327	0.9222448999999999	0.8756633	0.8511735	0.8569388	0.9692347	0.9765306	1.0	0.9342857	0.937449	0.7968877000000001	0.96	0.9272449	0.9614796	0.8994387	0.9737755	0.8301529999999999	0.9112755	0.902653	0.7338266	0.8338776	0.8284184	0.8569898	0.9122958999999999	0.9737755	0.952449	0.9659184	0.8504592	0.9734694	0.8535204000000001	0.8866327	0.9189796	0.8076531
