	15.05_30.13	27.03_3.02	23.11_8.03	6.97_12.01	30.01_4.02	13.1_27.16	27.04_4.05	8.0_12.02	25.01_4.07	23.09_7.06	4.97_6.03	29.01_8.03	5.97_34.15	31.99_8.98	12.08_9.07	30.04_8.0	7.96_6.04	9.0_5.03	27.01_2.0	32.0_6.02	29.01_3.0	26.06_32.04	26.04_9.06	5.94_10.03	32.01_6.99	28.0_4.03	9.95_26.09	24.09_2.06	5.93_6.06	10.98_8.97	7.99_13.03	9.03_13.01	31.09_7.96	5.03_33.18	26.04_3.05	9.04_12.01	9.92_13.02	25.02_2.04	32.0_8.02	7.96_10.01	30.06_9.09	6.95_11.0	5.94_13.03	28.02_8.99	5.98_32.16	9.07_31.13	29.01_5.04	5.99_29.13	9.0_4.01	4.97_8.03	6.95_6.05	4.02_29.16	6.98_9.04	31.1_8.97	31.11_9.96	31.07_2.99	13.12_31.17	29.02_7.0	25.19_31.2	10.96_11.99	7.97_8.03	8.03_28.1	7.06_29.12	6.02_30.16	11.02_34.13	7.0_34.13	12.11_33.19	7.97_5.03	5.97_8.01	13.1_28.12	13.1_34.18	27.11_30.13	26.06_7.04	29.03_10.01	14.08_29.15	9.95_12.03	4.04_30.15	5.0_10.04	12.07_7.06	9.92_7.02	23.06_4.08	5.93_3.06	9.07_32.15	5.02_34.16	6.95_10.02	12.05_8.07	26.01_2.01	12.08_32.19	7.97_11.01	7.02_28.11	13.09_30.11	9.93_5.06	7.01_30.14	29.01_2.01	11.04_30.08	6.03_26.13	9.06_11.0	6.94_5.05	25.03_3.06	9.07_26.08	24.1_6.07	28.99_4.03	9.93_6.06	31.98_5.04	27.02_9.01	12.07_29.15	5.03_30.16	27.04_7.03	6.91_8.02	4.04_33.2	26.04_6.05	8.04_33.15	9.94_8.02	26.04_8.02	7.94_4.04	12.03_10.06	15.07_29.16	26.04_4.07	7.02_33.17	14.05_31.16	11.04_32.14	12.02_6.1	10.96_5.98	8.99_3.03	5.98_28.14	9.91_3.03	9.92_10.03	4.02_28.15	3.96_10.07	27.04_6.06	28.03_8.02	31.99_3.03	3.99_8.05	27.99_2.02	26.11_30.15	28.01_6.06	6.96_4.04	14.08_32.19	9.94_11.02	10.94_6.99	14.04_28.14	5.92_5.03	10.97_3.0	9.94_9.02	6.96_3.05	29.01_9.0	25.05_6.07	9.05_10.0	9.01_6.04	14.06_30.15	30.04_7.0	28.03_10.02	30.03_3.0	11.03_31.1	4.98_12.02	4.01_11.09	25.04_8.06	9.97_30.12	30.05_10.0	11.02_29.08	6.0_31.14	5.95_9.05	23.1_3.04	5.02_29.14	7.01_27.12	11.04_33.14	5.95_12.01	31.98_1.99	7.03_31.14	5.01_28.12	10.0_31.16	31.1_4.02	3.98_9.04	13.11_32.18	6.01_33.17	4.98_7.05	5.94_7.03	9.99_28.12	10.99_7.97	7.95_3.04	25.01_9.04	25.05_7.05	27.07_31.13	5.93_4.07	3.99_7.05	30.03_2.0	5.05_32.17	10.02_32.16	6.94_7.02	30.01_6.03	5.04_27.15	10.0_34.17	23.08_9.1	12.1_31.2	5.02_31.15	30.01_5.04	9.98_27.14	12.13_27.17	7.0_13.04	10.96_5.01	5.98_11.03	8.05_32.16	31.08_5.99	24.12_9.06	9.06_33.11	23.09_5.07	9.07_29.11	7.02_26.12	11.04_27.11	31.11_5.0	8.03_27.1	8.02_26.11	24.1_8.03	28.0_5.04	7.97_9.02	6.0_27.13	9.06_27.05	27.06_8.01	11.03_26.07	24.11_7.05	31.09_6.99	12.07_26.14	9.06_34.14	9.93_4.07	26.06_31.25	28.04_31.12	28.08_30.11	24.1_4.06	31.05_1.97	12.08_34.21	24.07_3.07	31.99_4.04	4.97_9.03	8.03_30.14	12.08_28.16	9.98_29.12	8.04_31.14	9.01_6.99	3.98_6.07	8.02_29.13	12.07_5.08	4.05_31.18	9.01_8.99	9.08_30.08	9.01_7.94	23.06_6.09	11.03_28.07	8.02_34.14	15.05_31.13	4.98_11.04	13.14_33.19	27.04_5.05	28.0_7.01	10.98_4.04	12.06_30.16	27.99_3.03	9.06_28.1	7.95_7.01	13.1_29.14	10.01_33.16	25.01_5.08	24.09_5.08	10.96_9.99	6.99_32.13
MN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glia	0.0395408	0.0839286	0.051020400000000014	0.034591800000000006	0.0312755	0.1027041	0.0458673	0.0667857	0.0385714	0.1387755	0.1773469	0.17183670000000006	0.0169898	0.07321430000000001	0.0212245	0.0632653	0.0584694	0.0530612	0.050663300000000015	0.0335204	0.051836699999999986	0.06438780000000001	0.0646429	0.0659184	0.06698980000000002	0.0510714	0.044898	0.0195918	0.1859694	0.039949	0.025153099999999998	0.0093878	0.053010199999999986	0.16683670000000006	0.04816330000000001	0.0620918	0.0454082	0.0115306	0.0445918	0.0758673	0.12260199999999999	0.0934694	0.0635714	0.0662755	0.1136735	0.125051	0.07841839999999999	0.09239800000000001	0.0368367	0.0994388	0.06066330000000002	0.0805612	0.1192347	0.0881122	0.2463776	0.0259694	0.046581599999999994	0.0728061	0.043367300000000004	0.15918369999999998	0.30673469999999997	0.0754082	0.0710204	0.06765310000000001	0.1687755	0.0	0.0695408	0.052550999999999994	0.1235714	0.016275500000000002	0.1632143	0.1377041	0.1011224	0.0993367	0.0228061	0.0275	0.2093878	0.0659184	0.010714300000000001	0.09188779999999999	0.024949	0.1462755	0.0703571	0.050612199999999996	0.0773469	0.0466837	0.0668878	0.062193899999999996	0.09505100000000001	0.1368878	0.07357139999999998	0.047244900000000006	0.0729082	0.09178570000000001	0.1203571	0.031122400000000005	0.0782653	0.0787245	0.0386224	0.0308673	0.047449000000000005	0.030918400000000002	0.0662755	0.049183700000000004	0.03576530000000001	0.025306099999999998	0.0908163	0.1026531	0.1372959	0.0405612	0.09561220000000001	0.050153100000000006	0.0171939	0.1882143	0.0507653	0.0525	0.0466837	0.0957653	0.177398	0.0375	0.09	0.008826500000000001	0.015255099999999999	0.022551	0.0758673	0.0066837	0.052704100000000004	0.0213776	0.1832143	0.1575	0.056122399999999996	0.025510200000000004	0.06933669999999999	0.0529082	0.2087755	0.11015309999999999	0.0297959	0.0377041	0.0236735	0.013826499999999999	0.0339286	0.084949	0.0304082	0.100102	0.05984690000000001	0.1666837	0.0670918	0.0771939	0.0940306	0.0315816	0.07301019999999998	0.0370918	0.043214300000000004	0.0751531	0.07137760000000001	0.1304592	0.2285714	0.1206633	0.2008163	0.1065816	0.0451531	0.0485714	0.0	0.0388776	0.07142860000000001	0.0888265	0.0408673	0.042653100000000006	0.1120918	0.04051019999999998	0.1675	0.035612200000000004	0.2210714	0.0442347	0.19841840000000002	0.0534694	0.047806100000000004	0.06612239999999998	0.0122959	0.0434694	0.1063265	0.10428570000000001	0.24270409999999998	0.1280102	0.035714300000000004	0.037551	0.1865816	0.07086730000000001	0.0882143	0.044387800000000005	0.0331633	0.1361735	0.04801019999999998	0.1082653	0.06612239999999998	0.06724489999999998	0.0567347	0.06724489999999998	0.08397960000000002	0.012602	0.0477041	0.0894388	0.072602	0.061071400000000005	0.08357139999999999	0.0377041	0.034081600000000004	0.0295408	0.0480612	0.097602	0.0286735	0.0241837	0.2303571	0.1371429	0.1493367	0.0331122	0.04102040000000001	0.044387800000000005	0.010051000000000001	0.1312245	0.0586224	0.0472959	0.1272959	0.0712245	0.1247959	0.1270918	0.07275510000000002	0.050153100000000006	0.050663300000000015	0.1861735	0.0284694	0.0114286	0.1311224	0.06474490000000001	0.013214300000000002	0.0345408	0.0838265	0.10969390000000001	0.018571400000000002	0.14397959999999999	0.028979599999999998	0.18285710000000002	0.0931122	0.1836224	0.0495918	0.1019388	0.0368878	0.0404082	0.1170918	0.0912755	0.029897999999999997	0.04688780000000001	0.07316330000000001	0.0161224	0.11352040000000001	0.0083163	0.0158673	0.1094388	0.0479082	0.1380102	0.06887760000000001	0.0666327	0.041581599999999996	0.0755612
OtherN	0.0	0.0	0.0	0.0	0.0	0.0	0.0702041	0.0	0.0348469	0.0	0.0754592	0.047602000000000005	0.0	0.0	0.0	0.1143878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1238776	0.0335204	0.0	0.0	0.0313776	0.0819898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047602000000000005	0.0	0.0	0.0	0.087551	0.0	0.07285710000000001	0.0	0.0	0.0370918	0.087551	0.0	0.09836729999999999	0.0	0.07801019999999999	0.0	0.0	0.13923470000000002	0.0	0.0	0.0544388	0.0	0.102602	0.0	0.0	0.0	0.0	0.040612199999999994	0.0	0.0	0.0	0.0	0.0842347	0.049489800000000014	0.0	0.0	0.0	0.130051	0.0	0.031224500000000002	0.0	0.0	0.0	0.0	0.072602	0.0	0.0	0.0	0.0	0.0	0.0	0.0336735	0.0887755	0.0365816	0.0775	0.0	0.0428571	0.0335714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044898	0.0	0.0382143	0.0	0.0	0.087551	0.0	0.0379592	0.0	0.0	0.0	0.0	0.0822959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07535710000000001	0.0	0.0	0.0	0.0	0.0	0.0390306	0.0	0.0382143	0.0	0.0	0.0	0.0	0.0902551	0.0	0.0398469	0.0	0.0	0.0	0.0	0.0461224	0.0446429	0.0588265	0.0	0.0	0.0407653	0.0366837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12448980000000001	0.0	0.0703571	0.0	0.0	0.048112199999999994	0.0	0.0	0.0	0.0	0.0435714	0.0	0.18173469999999997	0.0	0.0	0.0	0.08602039999999998	0.0	0.0786224	0.0	0.0	0.0	0.0	0.0	0.0	0.042602	0.0	0.0	0.0	0.0	0.0	0.0	0.0368367	0.0	0.0	0.0	0.0	0.0	0.0	0.03943880000000001	0.0	0.0	0.0	0.0	0.049183700000000004	0.0	0.0	0.0	0.0	0.0	0.10474489999999999	0.0	0.0	0.0	0.0	0.0	0.0407143	0.0	0.0	0.0	0.0	0.0	0.07974489999999998	0.0447959	0.0	0.0	0.1077041	0.0394898	0.0	0.0	0.0	0.0	0.0	0.0811735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07612239999999999	0.0	0.0329082	0.0	0.0	0.0	0.0
BG	0.9604592	0.9160714	0.9489796	0.9654081999999999	0.9687245	0.8972959	0.8839286	0.9332142999999999	0.9265817000000001	0.8612245000000001	0.7471939	0.7805612999999999	0.9830102000000001	0.9267856999999999	0.9787755	0.8223469	0.9415306	0.9469388	0.9493367	0.9664796	0.9481633	0.9356122	0.9353571	0.8102039999999999	0.8994898	0.9489286	0.955102	0.9490306	0.7320408	0.960051	0.9748469	0.9906122	0.9469898	0.8331632999999999	0.9518367	0.9379082	0.9545918	0.9884694	0.9554082	0.9241327	0.829796	0.9065306	0.9364285999999999	0.9337245	0.7987755	0.874949	0.8487245	0.907602	0.9631633	0.8634694	0.8517857	0.9194388	0.782398	0.9118878	0.6756122	0.9740306	0.9534184	0.7879592	0.9566327	0.8408163	0.6388265	0.9245918	0.8263776	0.9323469	0.8312245	1.0	0.9304592	0.9068368	0.8764286	0.9837245	0.8367857	0.8622959	0.8146429	0.8511735	0.9771939	0.9725	0.7906122	0.8040305999999999	0.9892857	0.8768877	0.975051	0.8537245	0.9296428999999999	0.9493878	0.8500511	0.9533163	0.9331122000000001	0.9378061	0.904949	0.8631122	0.9264286	0.9190815999999999	0.8383163	0.8716326999999999	0.8021429	0.9688776	0.8788776	0.8877041	0.9613776	0.9691327	0.952551	0.9690816	0.9337245	0.9508163	0.9642347	0.9746939	0.9091837	0.8973469000000001	0.8178061	0.9594388	0.8661734999999999	0.9498469	0.9828061	0.7242347	0.9492347	0.9095408	0.9533163	0.9042347	0.822602	0.9625	0.8277041	0.9911735	0.9847449	0.977449	0.9241327	0.9933163	0.9472959	0.9786224	0.8167857000000001	0.8425	0.9438776	0.9744898	0.9306633	0.9470918	0.7912245	0.8144898	0.9702041	0.9622959	0.9763265	0.9861735	0.9660714	0.8760204	0.9695918	0.8616836999999999	0.9401531	0.8333163	0.9329082	0.9228061	0.8157143	0.9684184	0.8871429	0.9629082	0.9567857	0.9248469	0.9286224	0.8234184	0.7267857	0.8205102	0.7991836999999999	0.8934184000000001	0.9140816	0.9147449	1.0	0.9611224	0.9285714	0.9111735	0.9591327	0.9573469	0.8879082	0.9594898000000001	0.7080101999999999	0.9643878	0.7085715	0.9557653	0.8015816	0.8984184	0.9521939	0.9338776	0.9877041	0.9565306	0.8501021	0.8957143	0.5755612000000001	0.8719898	0.9642857	0.962449	0.727398	0.9291327	0.8331633	0.9556122	0.9668367	0.8638265	0.9519898	0.8917347	0.9338776	0.8901531	0.9432653	0.9327551000000001	0.9160204	0.987398	0.9522959	0.9105612	0.8905613	0.9389286	0.9164286	0.9622959	0.9659184	0.9704592	0.9519388	0.8629591999999999	0.9713265	0.9758163	0.7696429	0.8628571	0.8014796	0.9668878	0.9589795999999999	0.9556122	0.989949	0.8687755	0.8366327	0.9527041	0.8727041	0.9287755	0.8752041	0.8729082	0.8865306	0.9498469	0.9493367	0.8138265	0.9715306	0.9885714	0.7891327	0.8904592	0.9867857	0.9654592	0.8084694	0.8508163	0.9814286	0.8560204	0.9710204	0.8171429	0.9068878	0.7352041	0.9504082	0.8980612	0.9631122	0.9595918	0.8829082	0.9087245	0.970102	0.9531122	0.9268367	0.9838776	0.8864796	0.9916837	0.9841327	0.8144388	0.9520918	0.8290816	0.9311224	0.9333673	0.9584184	0.9244388
