mmu04060	100038993,100039053,100039848,100039863,100039939,100040048,100041504,100041579,100041593,100042493,100042555,100504239,100504346,100504362,100861969,100861978,100862177,100862247,107527,110075,110542,11477,11479,11480,11481,11482,11705,12145,12154,12155,12156,12159,12160,12161,12162,12163,12164,12165,12166,12167,12168,12458,12504,12765,12766,12767,12768,12769,12770,12771,12772,12773,12774,12775,12776,12777,12778,12803,12804,12977,12978,12981,12982,12983,12984,12985,12986,13019,13051,13607,13608,13856,13857,140806,14102,14103,14559,14560,14561,14562,14563,14566,14599,14600,14825,15945,15962,15964,15965,15967,15968,15969,15970,15972,15974,15975,15976,15977,15978,15979,15980,16153,16154,16155,16156,16157,16158,16159,16160,16161,16162,16163,16164,16165,16168,16169,16170,16171,16172,16173,16174,16175,16176,16177,16178,16180,16181,16182,16183,16184,16185,16186,16187,16188,16189,16190,16191,16192,16193,16194,16195,16196,16197,16198,16199,16322,16323,16324,16325,16326,16846,16847,16878,16880,16963,16992,16994,17000,17082,171095,17329,17480,17700,18048,18049,18053,18119,18383,18413,18414,18829,19109,19116,20290,20292,20293,20295,20296,20297,20299,20300,20301,20302,20303,20304,20305,20306,20307,20308,20309,20310,20311,20312,20315,209590,213208,215257,215274,21803,21808,21809,21812,21813,21832,218624,21926,21933,21934,21935,21936,21937,21938,21939,21940,21941,21942,21943,21944,21947,21948,21949,21950,22035,22163,22164,227288,230396,230405,230828,230979,232983,234836,237313,238057,23832,23886,239114,24047,240873,24099,242316,242517,242519,242700,245527,246779,252837,257630,269275,27279,29820,320100,326623,329244,330122,330496,338374,387510,404549,50905,50929,50930,50931,53603,541307,54448,54450,55985,56066,56069,56221,56708,56744,56838,57266,57349,57890,57914,57916,58181,60504,60505,621580,65956,66102,69583,69677,72049,76399,76527,77125,80901,83430,85030,93672,94185,
mmu04062	100039053,100039848,100039863,100039939,100040048,100041504,100041579,100041593,100042493,100043507,100503710,100504239,100504346,100504362,100861978,100862177,100862247,104110,104111,109689,109880,109905,110157,110355,11512,11513,11514,11515,11651,11652,11848,12145,12458,12540,12675,12765,12766,12767,12768,12769,12770,12771,12772,12773,12774,12775,12776,12777,12927,12928,12929,13051,140580,14083,14191,14677,14678,14679,14688,14693,14695,14696,14697,14699,14700,14701,14702,14704,14706,14707,14708,14709,14710,14772,14773,14784,14825,15162,15461,15945,16150,16151,16428,16452,16453,16653,16963,17096,17329,17969,18033,18035,18036,18176,18479,18706,18707,18708,18709,18710,18747,18749,18751,18753,18762,18795,18796,18797,18798,18829,19229,19303,19353,19354,19395,19697,19877,19878,20290,20292,20293,20295,20296,20297,20299,20300,20301,20302,20303,20304,20305,20306,20307,20308,20309,20310,20311,20312,20315,20416,20418,20662,20663,20779,20846,20847,20848,20851,210044,215449,216148,216869,21844,22324,22325,22376,224129,227288,23797,23832,24013,24047,26385,26395,26413,26417,271849,277360,320129,330122,432530,541307,55985,56066,56221,56484,56637,56744,56838,57257,57266,57349,606496,621580,64337,65956,66066,66102,666513,67653,73178,74769,80901,93742,94176,
mmu04064	100039053,100039848,100041504,100041593,100042493,100504239,100504346,100504362,100862177,105844,106759,108723,111173,11545,117149,11796,11797,11798,11920,12042,12043,12044,12045,12046,12047,12048,12229,12475,12633,12675,12995,13000,13001,15894,16150,16151,16176,16177,16179,16797,16803,16818,16992,16994,17000,17060,170720,17087,17096,17873,17874,18033,18034,18035,18751,18761,18792,18803,18829,19225,19697,19698,19766,20303,20310,20315,20963,217069,21898,21926,21929,21934,21937,21939,21943,21947,22029,22030,22031,22033,22034,22196,22329,225471,22637,230073,234779,240354,24047,24099,26409,266632,50930,53859,57913,59004,641025,65956,66513,666513,66724,68652,71609,72049,
mmu04066	100042025,105244208,108058,112405,112406,112407,11600,11601,11602,11651,11652,11674,11863,12043,12322,12323,12325,12575,12576,12914,13058,13614,13645,13649,13684,13685,13806,13807,13808,13856,13866,14254,14433,15251,15275,15277,15368,15978,15979,15980,16000,16001,16193,16194,16333,16334,16337,16828,17000,170768,17346,17347,18033,18126,18127,18597,18598,18641,18655,18706,18707,18708,18709,18710,18750,18751,18752,18787,18803,19697,20104,20525,20848,212032,216019,21687,218268,21857,21898,22041,22042,22339,22346,226265,228026,230899,234779,23797,26395,26396,26413,26417,26987,328572,433182,56438,56717,58988,67673,67923,68263,71745,71775,72508,74769,
mmu04068	105787,108079,108097,108099,109880,110157,11651,11652,11836,11920,12053,12125,12176,12359,12442,12443,12444,12452,12566,12575,12576,12579,12581,12675,12795,12914,13197,13609,13611,13645,13649,14103,14377,14378,14784,14816,15228,15461,15469,16000,16001,16150,16153,16193,16197,16333,16334,16337,16367,16369,16370,16598,16653,170755,17126,17127,17128,17246,17873,18099,18176,18534,18607,18706,18707,18708,18709,18710,18817,19079,19082,19094,19211,19373,19374,19651,20393,20528,20620,20656,20662,20663,20848,20869,20873,209091,216439,21803,21808,21809,21812,21813,22035,23797,23882,241113,252870,26395,26396,26413,26414,26415,26416,26417,26419,26420,26556,26557,26558,268697,27219,27373,27401,29857,328572,329934,384783,54601,56458,56484,56486,57436,58231,66822,67526,67731,68401,73251,74551,74769,93739,93759,
mmu04070	101490,104015,104418,107650,108083,110197,110524,110911,114663,114875,117150,12313,12314,12315,13139,16329,16330,16331,16332,16438,16439,16440,170749,170835,17772,18704,18705,18706,18707,18708,18709,18710,18711,18717,18718,18719,18720,18750,18751,18752,18795,18796,18797,18798,18799,18802,18803,19062,19211,20975,212111,217480,217837,219024,219135,224020,225326,227333,227399,228550,233011,234515,234779,240752,242291,269180,271424,27399,320127,320404,320634,327655,331374,380921,494124,52858,53332,54384,55980,56077,64436,67073,69718,70405,72469,72519,74055,74302,74596,74769,75600,75678,76500,77116,80796,83493,84095,97287,
mmu04071	100039815,100039830,110157,11539,11542,11651,11652,11848,11886,12028,12043,12062,12122,13033,13244,13609,13610,13611,14125,14126,14127,14360,14389,14673,14674,14677,14678,14679,14682,14739,15461,16653,170758,171168,17250,18033,18127,18176,18201,18386,18607,18706,18707,18708,18709,18710,18750,18751,18752,18754,18762,18795,18796,18797,18798,18805,18806,19052,19053,19054,19094,19211,19353,19354,19697,19877,19878,20397,20597,20598,20698,20773,208449,21770,21926,21937,22030,22059,225849,226849,228677,230379,235542,23797,241447,26395,26396,26408,26413,26414,26415,26416,26417,26419,26420,268656,26931,26932,269643,29857,433323,51792,52432,54447,545975,56632,59032,619326,67260,67653,70059,71609,71949,71978,72930,73699,74442,74769,76893,81535,93898,94226,
mmu04072	103967,104110,104111,104418,104709,108068,108069,108071,108072,108073,110157,110197,110524,11512,11513,11514,11515,11607,11608,11651,11652,11840,11845,11848,11998,12000,12765,13139,13429,13430,13645,13649,14062,14125,14126,14127,14360,14388,14389,14673,14674,14683,14745,14784,14816,14823,15461,16333,16334,16337,16590,16653,17311,17532,18176,18590,18591,18595,18596,18706,18707,18708,18709,18710,18717,18719,18720,18750,18783,18795,18796,18797,18798,18803,18805,18806,19012,19157,19158,19159,19220,19229,19247,19730,19744,20130,20416,20418,20662,20663,20698,20963,210044,211429,216148,217480,22084,223864,224129,227288,227333,232889,234779,23797,26361,26395,26396,26413,26417,268934,271844,271849,28169,30955,320127,320207,329502,331374,380921,381810,432530,50784,52123,53978,54140,54635,55979,56044,56077,56508,56632,56717,641025,64143,64930,65086,66922,67168,67512,67653,67916,68262,71785,72318,74769,78134,78390,
mmu04080	100040233,103964,104443,108015,108043,108068,108069,108071,108072,108073,110304,110637,110834,110835,110886,110902,111174,114229,11435,11438,11440,11441,11443,11444,11447,11448,11449,11517,11539,11540,11541,11542,11548,11549,11550,11551,11552,11553,11554,11555,11556,11607,11608,11609,12000,12061,12062,12209,12257,12267,12273,12311,12425,12426,12640,12669,12671,12672,12801,12802,12921,12922,13035,13488,13489,13490,13491,13492,13609,13610,13611,13617,13618,140498,14061,14062,14063,14064,14065,140795,14289,14293,14294,14308,14309,14394,14395,14396,14397,14399,14400,14401,14402,14403,14404,14405,14406,14407,14408,14409,14427,14428,14429,14527,14599,14600,14602,14608,14652,14654,14658,14715,14739,14745,14765,14767,14799,14800,14802,14803,14804,14805,14806,14807,14809,14810,14811,14812,14813,14814,14815,14816,14823,14829,14938,15465,15466,15550,15551,15552,15557,15558,15559,15560,15562,15563,15564,15565,15566,16846,16847,16866,16867,16995,170483,170732,17171,17199,17200,17201,17202,17203,17773,18101,18166,18167,18168,18169,18216,18217,18386,18387,18389,18390,18430,18436,18438,18439,18440,18441,18442,18815,19065,19109,19116,19204,19214,19216,19217,19218,19219,19220,19222,19228,193034,20605,20606,20607,20608,20609,207911,208188,209512,209513,209517,21336,21337,21338,213438,213527,213788,21390,215854,215855,215856,215859,216643,216749,217369,21833,21834,22045,22072,22074,22094,22095,22354,22355,225192,226278,226304,228139,230777,231252,231602,233571,237213,237362,23796,239336,239845,242093,242425,242443,243764,244701,26361,268934,276742,319229,328699,381489,381853,382348,387285,435206,435207,436522,493809,494546,503558,504186,53623,53978,54140,54393,54598,57249,57260,57385,58861,64095,65086,67168,67373,70086,73626,74191,78134,78826,93742,93896,94045,94226,99296,
mmu04110	104394,105988,107995,11350,11920,12235,12236,12237,12427,12428,12442,12443,12444,12445,12447,12448,12530,12531,12532,12534,12544,12545,12566,12567,12571,12572,12575,12576,12577,12578,12579,12580,12581,12649,12914,13006,13197,13555,13557,13559,140557,15182,17120,17126,17127,17128,17215,17216,17217,17218,17219,17220,17222,17246,17869,17873,18392,18393,18538,18817,19090,19357,19645,19650,19651,20842,20843,209091,211586,21402,217232,21781,21803,21808,21809,218294,22059,22137,22390,22627,22628,22629,22630,22631,22642,229776,23834,23882,24061,242705,245000,26428,26429,268697,268930,26965,27214,27401,30939,328572,381759,433759,50793,50883,52206,52563,54401,55948,56150,56317,56371,56438,56452,56637,59008,66156,66440,66671,68999,69010,69957,71890,99152,
mmu04114	103583,104110,104111,105988,107995,108058,110651,114875,11512,11513,11514,11515,11835,12234,12235,12313,12314,12315,12322,12323,12325,12442,12447,12448,12532,12534,12566,12877,13006,140557,16000,16001,16333,16334,16438,16439,16440,17222,17451,18667,18747,18749,18817,19045,19046,19047,19052,19053,19055,19056,19057,19058,19059,20111,20112,20874,20878,208922,210044,21402,217232,21770,224129,225849,22627,22628,22629,22630,22631,226849,231207,24061,241634,26395,26413,26417,268697,268930,26931,26932,26965,29857,30939,330228,432530,434233,494124,50878,51792,52206,52563,54401,56150,56317,56438,56739,59008,66156,66440,67071,67141,67579,68999,69010,69957,70405,70891,71890,72415,73699,74673,75600,78803,80796,99152,
mmu04115	107831,107986,11783,11920,12028,12043,12048,12122,12367,12370,12371,12442,12443,12444,12445,12447,12448,12450,12452,12521,12534,12566,12567,12571,12575,12578,12649,13063,13067,13197,13663,140742,14102,16000,16009,170770,17246,17248,17873,18787,19211,20135,20437,20438,20724,21825,22059,22062,22084,22401,230784,23882,245000,26374,268697,29870,30954,382985,50883,53892,55948,57913,58801,64058,66940,67874,68098,68428,71361,75747,98376,
mmu04120	100042355,100763,103583,105193,106052,107568,107986,107995,109161,11634,117146,11796,11797,11798,12189,12211,12234,12402,12702,12703,13194,140499,140629,140630,14897,15204,16396,17222,17237,17246,17318,17344,17999,18854,19823,20437,20438,208650,21402,216080,216150,217232,217342,218793,22034,22192,22193,22194,22195,22196,22200,22201,22202,22209,22210,22213,22214,22215,22346,229615,230904,231380,231672,235439,242521,245350,246710,26374,26401,26554,268470,26965,27401,28000,329581,381534,50754,50868,50873,50995,52206,52563,53323,56228,56317,56371,56424,56438,56459,56469,56550,56791,59004,59008,59026,63958,66053,66105,66156,66313,66440,66515,66799,66894,67030,67128,67345,67455,67615,67673,67921,67923,68098,68612,68729,68999,69010,69288,69807,69957,70093,70790,71745,71991,72584,73318,73998,74126,74153,75717,75788,76375,76980,77891,80794,83814,93765,99152,99375,
mmu04122	17434,18041,22117,233189,246221,66965,68205,69372,
mmu04130	12068,13852,20333,20619,20907,20908,20909,20955,22317,22318,22319,22320,224630,228960,53330,53331,53334,53611,53612,53620,54399,55943,56216,56389,56418,56494,58244,67023,67474,67727,68159,71116,74732,
mmu04136	11793,18518,19052,19053,213948,225326,235040,242557,245860,29869,329015,50540,51897,52639,56208,56486,56716,56717,57436,66615,666468,66795,67526,67841,68118,74244,74370,74781,75669,76559,77040,93739,
mmu04137	100756,11793,11911,12048,12176,12177,12995,13000,13001,13555,13666,14479,15251,15461,16476,16653,170731,17342,17532,17684,17966,18176,18412,19349,19697,20130,20683,20779,209446,213948,21425,214952,22059,22187,22241,226421,228361,233204,245860,26414,26419,26420,50873,52440,56208,56480,56484,56486,57436,59040,66169,66437,66687,66922,67414,68943,71648,72018,72542,76815,84092,93739,94044,
mmu04140	100502698,100504663,100862258,105787,108079,110157,11651,11652,11793,12015,12043,12048,12176,12421,12633,13030,13033,13039,13143,13144,13665,13666,15251,15289,15461,16001,16333,16334,16367,16369,16370,16438,16653,16783,16784,170749,17532,18176,18518,18607,18706,18707,18708,18709,18710,18747,18749,18753,18761,19052,19053,19211,19338,19349,19744,20130,207565,20869,213948,217695,22034,22084,22241,22264,22320,225326,226421,228361,235040,23797,242557,245670,245860,26395,26396,26409,26413,26414,26417,26419,26420,27103,29869,329015,384783,50540,51897,52187,52639,54170,54673,56208,56486,56716,56717,56790,57436,58988,641340,64930,66615,666468,66795,66922,67474,67526,67605,67727,67841,68118,68441,68728,69635,72508,73683,74244,74302,74370,74747,74769,74781,75669,75909,76559,77040,78610,78943,93739,97287,97998,
mmu04141	100037258,100046078,103963,105245,107513,108687,109815,110379,110616,116891,11911,12017,12018,12028,12043,12282,12304,12317,12330,12333,12334,12364,12915,12954,12955,13002,13135,13198,13200,13418,13665,13666,140499,140740,14376,14827,14828,15467,15481,15482,15502,15505,15511,15512,15516,15519,16430,17155,17156,17872,18024,18415,18453,18786,19089,19106,192193,19358,19359,193670,193740,20014,20224,20334,20335,20338,20832,213539,21402,216080,216197,216440,217365,218811,22027,22030,22213,22230,223455,22393,22433,226418,226641,227619,228684,230815,230904,231098,235416,23802,240667,244178,26400,26408,26414,26419,26420,269523,26965,27054,27061,270669,27103,320011,386649,50527,50762,50873,50907,53421,54197,54609,56085,56228,56424,56438,56445,56453,56550,56709,56812,57377,57743,59007,63958,64209,66105,66212,66245,66256,66326,66397,66435,66530,66753,66861,66890,66967,67128,67397,67437,67475,67819,67838,68292,69162,69276,69608,70361,70377,71853,72265,73318,74126,75744,77371,78943,80286,81489,81500,81910,94232,99683,
mmu04142	100862375,106039,108011,108012,108664,110006,110173,11305,114128,114143,11432,11433,11593,11605,11764,11765,11766,11767,11768,11769,11774,11775,11776,11777,11778,11781,11782,11881,11883,11886,11972,11975,11984,12091,12492,12512,12514,12751,12752,12757,13030,13032,13033,13034,13035,13036,13038,13039,13040,13041,13423,140494,14387,14420,14466,14667,15211,15212,15586,15931,15932,16004,16541,16783,16784,16792,16889,17113,17159,17775,17939,18010,18145,18173,18174,19025,19063,19141,19156,192654,20597,20661,211286,214505,21871,229445,235504,239739,242341,252903,260302,26898,27029,27060,27419,27426,432486,50917,52120,53599,54397,54411,55946,56325,56464,56629,56722,58911,64138,64139,64933,67300,67464,67489,67963,71665,72175,74008,74105,74325,75612,76943,83429,94178,
mmu04144	100017,100529082,103967,105513,106572,106952,107305,107338,107568,109689,110355,110557,110558,110696,116733,11771,11772,11773,11840,11842,11844,11845,11848,11867,12340,12343,12344,12345,12389,12390,12391,12402,12540,12757,12765,12767,12774,13132,13196,13429,13430,13649,13660,13854,13855,13858,13859,140500,14183,14184,14186,14275,14276,14772,14773,14963,14964,14972,14980,14985,14990,14991,14997,15006,15007,15013,15015,15018,15019,15024,15033,15039,15040,15042,15043,15051,15239,15461,15481,15482,15511,15512,16001,16004,16184,16185,16186,16396,16572,16573,16574,16835,17126,17127,17246,17274,17999,18571,18595,18717,18719,18720,18759,18762,18805,18806,18854,19157,19158,19159,19325,19326,19334,19341,19344,19345,19349,193740,194309,20404,20405,20408,20479,20779,208092,20844,208650,211673,211914,212285,213990,215280,215445,215632,216238,216439,216724,216859,216869,216963,218038,21812,21813,218441,22034,22042,22088,22187,223593,22365,22376,224753,224754,224756,224761,225861,227288,227700,227733,228998,229285,230597,230837,232227,232910,234353,234852,240095,24013,243621,245666,259300,26385,26431,268451,271457,27681,27965,28006,28084,30930,30948,319277,319740,320129,330192,330319,333715,347722,399549,52055,52348,53869,54189,54198,54673,547349,55988,56324,56378,56433,56440,56443,56513,57440,58194,58220,630294,64931,65114,66201,66251,66313,66371,66700,667803,667977,66914,67028,67064,67282,67300,67588,67653,67771,67804,68089,68524,68767,68942,68953,69091,69150,69178,69710,69717,69780,70160,70527,71770,71889,71955,72183,72318,72543,72685,73178,73711,73728,74002,74192,74325,74998,75608,75767,75788,76709,76959,77038,77407,78287,78618,80794,83814,84092,93737,93742,98366,98878,99371,
mmu04145	100046078,100226,100504404,100529082,108078,108664,110350,110557,110558,110696,110935,114143,11461,11465,11964,11966,11972,11973,11974,11975,11984,12266,12317,12330,12475,12491,12721,12845,13039,13040,13057,13058,13424,13426,13427,140494,140792,14129,14130,14131,14960,14961,14963,14964,14969,14972,14980,14985,14990,14991,14997,14998,14999,15000,15001,15002,15006,15007,15013,15015,15018,15019,15024,15033,15039,15040,15042,15043,15051,15239,16398,16402,16409,16410,16412,16414,16415,16416,16419,16783,16784,170776,170779,170780,170786,17113,17167,17194,17195,17523,17533,17534,17969,17970,17972,18125,18711,18779,19344,19345,19349,19353,20288,20333,20335,20387,20390,20778,21354,21355,216238,21825,21826,21827,21828,21871,21898,21899,22042,22142,22143,22144,22145,22146,22147,22151,22152,22153,22154,22319,224753,224754,224756,224761,225326,226421,227613,234663,235661,238463,240095,24088,242341,246256,27060,271457,280408,333715,338375,399549,50909,53331,53421,53857,54411,545486,547349,56644,57743,630294,641025,66144,66212,66237,66290,66335,667277,667803,667977,67951,68775,69142,69165,69717,70192,71116,71693,73710,73834,74915,76252,
mmu04146	103737,110959,111175,113868,11430,11611,11666,12012,12359,12908,13142,13850,14081,14712,15112,15356,15488,15926,16922,170789,17117,17527,17855,18126,18477,18631,18632,18633,18634,19193,19298,19299,19300,19301,19302,19305,20280,20524,20655,20656,208982,212503,216739,22436,224824,228061,234384,235674,23986,26378,26458,26874,269951,28200,330450,433256,50790,51798,54683,56185,56273,56535,56690,56794,58869,59038,668173,67420,67528,67993,68603,69123,69129,70503,71382,72129,74043,74114,74147,74205,76263,80911,93732,93734,
mmu04150	105244208,105787,108079,108664,109270,109880,110157,110379,110651,110935,11651,11652,11848,11964,11966,11973,12283,12675,13542,13543,13544,13684,13685,14245,14362,14365,14366,14367,14368,14369,14370,14371,14783,14784,15461,16000,16001,16150,16333,16334,16337,16367,16653,16973,16974,17168,17254,18176,18607,18706,18707,18708,18709,18710,18750,18751,18752,19211,19744,20104,20111,20112,20393,20539,20662,20663,20869,20890,216742,216795,216805,218268,21926,21937,22084,22241,22408,22409,22410,22411,22412,22413,22414,22415,22416,22417,22418,22419,22420,22421,22422,22423,227154,227743,230784,23797,245670,252875,26395,26396,26413,26417,268706,268933,26987,27401,277854,29869,319481,320311,329679,338375,52187,54170,56032,56430,56637,56692,56716,56717,57265,58988,64930,66096,66144,66237,66290,66335,66508,67046,67071,67605,67653,68441,68576,68775,69008,71718,72124,72149,72508,73834,74370,74747,74769,74915,75425,75705,78757,83409,93735,93897,97998,
mmu04151	100039815,100039830,100043507,100503710,104099,104709,105244208,105787,108079,109333,109700,110157,11600,11601,11602,11651,11652,11839,11909,11911,12015,12043,12048,12064,12125,12189,12371,12443,12444,12445,12447,12448,12478,12539,12566,12567,12571,12575,12576,12643,12669,12675,12824,12826,12827,12828,12829,12830,12833,12834,12835,12839,12840,12841,12842,12843,12845,12912,12913,12915,12977,12978,12985,12986,13636,13637,13638,13639,13640,13645,13649,13684,13685,13836,13856,13857,13866,13867,13869,13874,14062,14083,14103,14164,14165,14170,14171,14172,14173,14174,14175,14176,14177,14178,14179,14180,14182,14183,14184,14186,14205,14254,14255,14256,14257,14268,14377,14378,14599,14600,14688,14693,14695,14696,14697,14699,14700,14701,14702,14704,14706,14707,14708,14709,14710,14745,14784,14936,15234,15370,15461,15516,15519,15891,15962,15964,15965,15967,15968,15969,15970,15972,15974,15975,15976,15977,16000,16001,16002,16150,16151,16183,16184,16185,16186,16187,16188,16189,16190,16193,16194,16196,16197,16333,16334,16337,16367,16398,16399,16400,16401,16402,16403,16404,16410,16412,16416,16419,16420,16421,16451,16452,16453,16542,16590,16653,16772,16773,16774,16775,16776,16777,16779,16780,16782,170755,17210,17246,17295,17311,17763,17863,17869,18033,18048,18049,18053,18127,18176,18205,18211,18212,18413,18414,18534,18590,18591,18595,18596,18607,18654,18706,18707,18708,18709,18710,18750,19052,19053,19054,19109,19116,19211,192897,19353,19651,19697,19699,19744,20104,20181,20393,20662,20663,20750,208647,208677,20869,20963,213119,21432,21687,21770,21802,21825,21826,218268,21827,21828,21898,21923,21960,22027,22059,22084,22339,22340,22341,22370,22371,225849,22627,22628,22629,22630,22631,226519,226849,230396,231991,232493,235542,23797,23928,24088,241226,242517,242519,243764,244650,245026,263803,26395,26396,26413,26417,26427,26931,26932,269643,26987,27219,27379,27380,30955,319480,320207,320795,320910,329278,381810,404549,51792,52432,53978,54401,54635,56484,56636,56637,56716,56717,58988,59032,641025,64337,64654,64930,65086,66066,665033,67112,67168,68401,68553,71785,71978,72508,72930,73699,74343,74370,74551,74747,74769,75705,75778,78134,78284,78405,80857,80903,81877,83490,94216,98432,
mmu04152	100039815,100039830,100705,105787,107476,108079,108097,108099,11450,11549,11651,11652,12283,12427,12428,12443,12491,12638,12894,12895,12912,12913,13629,13631,13685,14104,14120,14121,14377,14378,14936,15357,15378,15568,16000,16001,16333,16334,16337,16367,16369,16370,16846,16847,16890,170768,17274,18534,18607,18639,18640,18641,18642,18706,18707,18708,18709,18710,19016,19017,19052,19053,19054,19079,19082,19325,19326,19744,20249,20250,20528,207565,20787,208647,208677,20869,21770,22084,22241,225849,226849,227154,231991,232493,235542,23797,241113,26409,26427,26931,26932,269643,270198,30049,329065,384783,51792,52432,56421,56458,56484,56690,56717,57915,58988,59021,59032,64930,67605,68365,68401,68465,69008,71978,72149,72508,72674,72930,73699,74343,74370,74551,74769,78070,78284,93759,
mmu04210	110157,11461,11465,11545,11546,11651,11652,11783,11796,11797,11798,11799,11911,11920,12015,12018,12028,12043,12044,12045,12046,12047,12048,12122,12123,12125,12333,12334,12364,12366,12367,12368,12369,12370,12371,12633,12675,12983,12984,13030,13032,13033,13036,13038,13039,13040,13041,13063,13067,13163,13197,13198,13347,13368,13665,13666,13804,14082,14102,14103,14281,14939,15461,16150,16151,16187,16188,16438,16439,16440,16476,16653,16905,16906,16907,170770,17210,17873,18033,18035,18049,18176,18211,18607,18646,18706,18707,18708,18709,18710,18952,19249,19697,19766,20739,20740,21926,21933,21937,22029,22030,22035,22059,22142,22143,22144,22145,22146,22147,229445,235587,23797,238463,23882,26395,26396,26408,26413,26414,26417,26419,26420,26926,328417,53857,53859,56464,57913,58801,64138,64704,66593,69601,71609,74769,78943,
mmu04211	104110,104111,105787,108079,108097,108099,110147,11450,11512,11513,11514,11515,11651,11652,11793,11909,11911,12028,12326,12359,12421,12912,12913,12915,13684,13685,140742,15461,16000,16001,16333,16334,16337,16367,16369,16370,16591,16653,18033,18176,18706,18707,18708,18709,18710,18747,18749,19016,19017,19079,19082,19697,19744,20656,207565,208647,208677,20869,210044,218268,22059,22084,22241,224129,230784,231991,23797,241113,26427,26987,384783,432530,51897,56458,56484,56717,58988,64930,67605,68118,68465,72508,72674,72993,74370,74769,75747,77683,78284,93759,
mmu04213	104110,104111,105787,108079,108097,108099,11512,11513,11514,11515,11651,11652,11793,12359,12955,13688,15182,15376,15461,15481,15482,15511,15512,16000,16001,16333,16334,16337,16367,16369,16370,16653,18176,18706,18707,18708,18709,18710,18747,18749,19079,19082,193740,20480,20655,20656,210044,224129,23797,241113,384783,432530,433759,56458,56484,56717,58988,67605,72508,74370,74769,93759,
mmu04215	11783,11796,11797,11798,11799,12018,12028,12043,12048,12122,12125,12211,12367,12369,12370,12371,13063,13067,14082,170770,18053,18952,21937,26414,26419,26420,329581,51800,56208,58801,64704,66593,
mmu04216	100862446,11687,11793,12870,13058,14081,14319,14325,14629,14630,14792,14854,15368,17254,18174,18521,19122,20229,213053,216739,22041,22042,22059,22334,22335,23983,26570,27057,433256,50790,53945,625249,66734,67443,67547,67634,68428,69215,71775,74205,74244,
mmu04217	100039319,100042840,100042922,100042927,100042929,100042931,100042939,100042943,100042944,100042946,100862258,100862446,105513,106025,106759,108058,110078,110095,11545,11546,116733,11687,11739,11740,11796,11797,11798,12028,12043,12122,12322,12323,12325,12333,12334,12362,12370,12633,13058,14082,14084,14102,14103,142980,14319,14325,14645,14661,15267,15270,15289,15516,15519,15962,15964,15965,15967,15968,15969,15970,15972,15974,15975,15976,15977,15978,15979,15980,16175,16176,16391,16451,16452,16453,18412,18783,19106,19309,19766,20479,20597,208092,20846,20847,20848,20849,20850,20851,20852,211429,216799,21898,21926,21929,21933,21937,22030,22033,22035,22333,22334,22335,225471,230396,232440,232889,234852,235587,236663,24105,242517,242519,263876,26414,26419,26420,268373,268749,26914,26926,271844,30941,319162,319163,319164,319165,319166,319167,319168,319169,319170,319171,319172,319173,319176,319191,319192,328417,329502,333452,385328,404549,404634,51788,547154,547160,54721,547210,56532,58203,58800,621893,624153,624957,66371,665433,66700,66824,67028,67064,67738,68231,68942,68953,71609,72542,73333,74006,74256,74568,75608,76383,76959,77125,77605,78390,78779,
mmu04218	100529082,103213,103583,104394,110157,110557,110558,110696,11651,11652,11739,11740,11920,12192,12193,12234,12289,12313,12314,12315,12333,12334,12427,12428,12442,12443,12444,12445,12447,12448,12530,12534,12566,12567,12571,12575,12578,12579,12649,13197,13555,13557,13559,13685,14235,14463,14963,14964,14972,14980,14985,14990,14991,14997,15006,15007,15013,15015,15018,15019,15024,15033,15039,15040,15042,15043,15051,15257,15258,15259,15461,15574,16009,16175,16193,16438,16439,16440,16653,17126,17127,17164,17246,17532,17535,17865,17869,17873,18018,18019,18021,18033,18176,18412,18706,18707,18708,18709,18710,18787,19045,19046,19047,19055,19056,19057,19058,19059,19094,19211,19355,19360,19367,19645,19646,19650,19651,19697,19744,20130,209091,215999,217708,21803,21808,21809,21812,21813,22059,22084,22333,22334,22335,224753,224754,224756,224761,231506,231724,233020,23797,23871,23882,240095,242705,245000,26395,26396,26397,26399,26413,26415,26416,26417,268697,27354,29857,333715,399549,434233,494124,50883,54354,547349,56458,56484,56717,58800,629959,630294,63873,64930,667803,667977,66922,67738,69717,70405,72568,73181,73333,74769,75600,75660,80796,93759,
mmu04260	110323,11464,11928,11931,11932,11933,11936,11938,12288,12289,12292,12293,12294,12295,12296,12297,12298,12299,12300,12857,12858,12859,12861,12862,12864,12865,12866,12867,12868,12869,140723,140781,17708,17709,17710,17711,17888,17896,17897,17906,20191,20463,20541,20544,21924,21954,21956,22003,22004,22272,22273,232975,236794,27222,319734,326618,333182,54376,54377,54378,54652,56808,59069,66142,66152,66445,66576,66594,66694,67003,67530,67821,75483,78174,81904,81905,84682,98660,
